window_index,subject_id,target,X_DN_HistogramMode_5,X_DN_HistogramMode_10,X_CO_f1ecac,X_CO_FirstMin_ac,X_CO_HistogramAMI_even_2_5,X_CO_trev_1_num,X_MD_hrv_classic_pnn40,X_SB_BinaryStats_mean_longstretch1,X_SB_TransitionMatrix_3ac_sumdiagcov,X_PD_PeriodicityWang_th0_01,X_CO_Embed2_Dist_tau_d_expfit_meandiff,X_IN_AutoMutualInfoStats_40_gaussian_fmmi,X_FC_LocalSimple_mean1_tauresrat,X_DN_OutlierInclude_p_001_mdrmd,X_DN_OutlierInclude_n_001_mdrmd,X_SP_Summaries_welch_rect_area_5_1,X_SB_BinaryStats_diff_longstretch0,X_SB_MotifThree_quantile_hh,X_SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,X_SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,X_SP_Summaries_welch_rect_centroid,X_FC_LocalSimple_mean3_stderr,Y_DN_HistogramMode_5,Y_DN_HistogramMode_10,Y_CO_f1ecac,Y_CO_FirstMin_ac,Y_CO_HistogramAMI_even_2_5,Y_CO_trev_1_num,Y_MD_hrv_classic_pnn40,Y_SB_BinaryStats_mean_longstretch1,Y_SB_TransitionMatrix_3ac_sumdiagcov,Y_PD_PeriodicityWang_th0_01,Y_CO_Embed2_Dist_tau_d_expfit_meandiff,Y_IN_AutoMutualInfoStats_40_gaussian_fmmi,Y_FC_LocalSimple_mean1_tauresrat,Y_DN_OutlierInclude_p_001_mdrmd,Y_DN_OutlierInclude_n_001_mdrmd,Y_SP_Summaries_welch_rect_area_5_1,Y_SB_BinaryStats_diff_longstretch0,Y_SB_MotifThree_quantile_hh,Y_SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,Y_SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,Y_SP_Summaries_welch_rect_centroid,Y_FC_LocalSimple_mean3_stderr,Z_DN_HistogramMode_5,Z_DN_HistogramMode_10,Z_CO_f1ecac,Z_CO_FirstMin_ac,Z_CO_HistogramAMI_even_2_5,Z_CO_trev_1_num,Z_MD_hrv_classic_pnn40,Z_SB_BinaryStats_mean_longstretch1,Z_SB_TransitionMatrix_3ac_sumdiagcov,Z_PD_PeriodicityWang_th0_01,Z_CO_Embed2_Dist_tau_d_expfit_meandiff,Z_IN_AutoMutualInfoStats_40_gaussian_fmmi,Z_FC_LocalSimple_mean1_tauresrat,Z_DN_OutlierInclude_p_001_mdrmd,Z_DN_OutlierInclude_n_001_mdrmd,Z_SP_Summaries_welch_rect_area_5_1,Z_SB_BinaryStats_diff_longstretch0,Z_SB_MotifThree_quantile_hh,Z_SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,Z_SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,Z_SP_Summaries_welch_rect_centroid,Z_FC_LocalSimple_mean3_stderr,enmo_DN_HistogramMode_5,enmo_DN_HistogramMode_10,enmo_CO_f1ecac,enmo_CO_FirstMin_ac,enmo_CO_HistogramAMI_even_2_5,enmo_CO_trev_1_num,enmo_MD_hrv_classic_pnn40,enmo_SB_BinaryStats_mean_longstretch1,enmo_SB_TransitionMatrix_3ac_sumdiagcov,enmo_PD_PeriodicityWang_th0_01,enmo_CO_Embed2_Dist_tau_d_expfit_meandiff,enmo_IN_AutoMutualInfoStats_40_gaussian_fmmi,enmo_FC_LocalSimple_mean1_tauresrat,enmo_DN_OutlierInclude_p_001_mdrmd,enmo_DN_OutlierInclude_n_001_mdrmd,enmo_SP_Summaries_welch_rect_area_5_1,enmo_SB_BinaryStats_diff_longstretch0,enmo_SB_MotifThree_quantile_hh,enmo_SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,enmo_SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,enmo_SP_Summaries_welch_rect_centroid,enmo_FC_LocalSimple_mean3_stderr,anglez_DN_HistogramMode_5,anglez_DN_HistogramMode_10,anglez_CO_f1ecac,anglez_CO_FirstMin_ac,anglez_CO_HistogramAMI_even_2_5,anglez_CO_trev_1_num,anglez_MD_hrv_classic_pnn40,anglez_SB_BinaryStats_mean_longstretch1,anglez_SB_TransitionMatrix_3ac_sumdiagcov,anglez_PD_PeriodicityWang_th0_01,anglez_CO_Embed2_Dist_tau_d_expfit_meandiff,anglez_IN_AutoMutualInfoStats_40_gaussian_fmmi,anglez_FC_LocalSimple_mean1_tauresrat,anglez_DN_OutlierInclude_p_001_mdrmd,anglez_DN_OutlierInclude_n_001_mdrmd,anglez_SP_Summaries_welch_rect_area_5_1,anglez_SB_BinaryStats_diff_longstretch0,anglez_SB_MotifThree_quantile_hh,anglez_SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,anglez_SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,anglez_SP_Summaries_welch_rect_centroid,anglez_FC_LocalSimple_mean3_stderr,light_DN_HistogramMode_5,light_DN_HistogramMode_10,light_CO_f1ecac,light_CO_FirstMin_ac,light_CO_HistogramAMI_even_2_5,light_CO_trev_1_num,light_MD_hrv_classic_pnn40,light_SB_BinaryStats_mean_longstretch1,light_SB_TransitionMatrix_3ac_sumdiagcov,light_PD_PeriodicityWang_th0_01,light_CO_Embed2_Dist_tau_d_expfit_meandiff,light_IN_AutoMutualInfoStats_40_gaussian_fmmi,light_FC_LocalSimple_mean1_tauresrat,light_DN_OutlierInclude_p_001_mdrmd,light_DN_OutlierInclude_n_001_mdrmd,light_SP_Summaries_welch_rect_area_5_1,light_SB_BinaryStats_diff_longstretch0,light_SB_MotifThree_quantile_hh,light_SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,light_SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,light_SP_Summaries_welch_rect_centroid,light_FC_LocalSimple_mean3_stderr
116,3556,,-0.7336994347953554,-0.9522547439434415,3.8425301879807376,4,0.17219574275388458,-0.15473224939471988,0.9246231155778895,16.0,0.10416666666666667,7,0.12876407565216816,3.0,0.02127659574468085,-0.625,0.495,0.6618592750234823,5.0,1.9413669696562992,0.6190476190476191,0.35714285714285715,0.196349540849375,0.7726926160010559,-0.5308538557264532,-0.13917247604659505,1.9641254798075907,7,0.09385423760831844,-0.17409871780720731,0.8894472361809045,20.0,0.027777777777777776,12,0.08644920638702373,6.0,0.03125,0.33000000000000007,-0.06999999999999995,0.6068375619393747,6.0,1.9580097415360977,0.8571428571428571,0.5952380952380952,0.44178646691109374,0.9108513601985886,0.1521177282088889,0.37007823156707387,1.7479823443526727,4,0.14621222109682486,0.1119189551596683,0.8994974874371859,15.0,0.008746355685131196,8,0.11008911554370755,2.0,0.25,-0.6699999999999999,-0.585,0.47265070846397433,7.0,2.040626918045623,0.6666666666666666,0.7380952380952381,0.6135923151542969,1.015065645588211,0.9369234666742484,0.3342636984507358,1.1310165382265633,5,0.0004165660173687996,5.186114956782085,0.5678391959798995,9.0,0.0029078665442301803,8,0.016772827994871044,2.0,0.3333333333333333,-0.07499999999999996,0.11499999999999999,0.33658827402779684,5.0,2.076246222204696,0.8571428571428571,0.7619047619047619,0.8590292412160156,1.1222913006999815,0.2813104791348542,0.02661745973103191,1.7314634364699184,4,0.13611120441448205,0.1328191984799452,0.9396984924623115,15.0,0.011661807580174927,8,0.09908396325118216,2.0,0.25,-0.7150000000000001,-0.585,0.4593987442831856,7.0,2.02420633380394,0.6190476190476191,0.7380952380952381,0.6135923151542969,1.0196535108170497,0.5501678518560593,-0.07135811767490918,0.7775128418775864,4,0.00041656601736879954,1.2378658287792375,0.5678391959798995,13.0,0.025683742884909065,19,0.021407975243461955,2.0,0.25,-0.08999999999999997,0.15249999999999997,0.2682532913387201,54.0,1.6940425523923994,0.8095238095238095,0.19047619047619047,1.1780972450962501,1.1225473864230384
117,1397,,-0.4253791057816341,-0.19481356063994562,1.359859923380683,3,0.0584181833265026,0.3379948518356236,0.949748743718593,11.0,0.0009233610341643581,3,0.0932511687281051,2.0,0.1,0.135,0.10250000000000004,0.44759960182219055,6.0,2.0933925125252077,0.14285714285714285,0.8571428571428571,0.7117670855789844,1.0277798879425353,0.27562980430090656,0.05550917030298691,7.18181643638369,9,0.2401249095996022,-0.052688139326900515,0.949748743718593,26.0,0.07407407407407407,39,0.26022261546308995,8.0,0.018867924528301886,-0.31999999999999995,0.45999999999999996,0.7228767426739972,6.0,1.9481647918297922,0.8571428571428571,0.7380952380952381,0.14726215563703127,0.7572753080454347,0.502500673541312,0.2210093729078857,1.6334662497932873,5,0.06949638398742504,-0.09264071690219403,0.9447236180904522,13.0,0.005540166204986149,6,0.14756888570792875,4.0,0.1,-0.61,-0.015000000000000013,0.5174613206480513,7.0,2.0493816404242584,0.16666666666666666,0.8571428571428571,0.5890486225481251,0.9960844722472678,0.049404388461323556,-0.2983948134108724,7.3465832703407425,4,0.16624111330598376,0.16927098867797383,0.8442211055276382,16.0,0.047619047619047616,4,0.114055858750559,3.0,0.04,-0.32999999999999996,0.26,0.773082521765485,6.0,2.005111127848631,0.8571428571428571,0.8333333333333334,0.14726215563703127,0.6568878819843731,0.3113144222458474,-0.0021776391807971085,1.6678857044702107,5,0.0845628887721364,-0.06654610810109379,0.964824120603015,14.0,0.005540166204986149,6,0.149121069333099,4.0,0.1,-0.62,0.4475,0.5232215399448558,7.0,2.0733747125281923,0.16666666666666666,0.8333333333333334,0.5890486225481251,0.9967710810016515,1.1013061352623208,0.42607591515502163,0.689958359600622,2,0.00010307332040837767,-0.24351317548433218,0.4221105527638191,11.0,0.0303030303030303,3,0.04013669234434474,1.0,0.058823529411764705,0.050000000000000044,0.020000000000000018,0.2557746655785964,7.0,1.867063371363577,0.8571428571428571,0.8571428571428571,1.4235341711579688,1.1302884133192173
118,1221,,-0.13949599398339319,-0.3784608006126295,9.105517419886993,2,0.14816974592775098,0.2758107639647102,0.964824120603015,19.0,0.04000000000000001,2,0.10190565343336234,1.0,0.027777777777777776,-0.87,-0.10749999999999998,0.6474994644895967,6.0,2.0584631868786363,0.2857142857142857,0.8095238095238095,0.12271846303085937,0.7367222602772834,-0.08875105396290262,0.20447864392929416,1.421304186767486,4,0.06760604118137487,-0.293548112636712,0.9396984924623115,16.0,0.0011574074074074078,6,0.11720359803424713,3.0,0.125,-0.22999999999999998,-0.13,0.45237486401000515,5.0,2.0929504659290976,0.23809523809523808,0.8095238095238095,0.6872233929728125,1.0231216229834355,-0.03667163596581047,-0.29412489449784424,1.7094219704621825,5,0.09228844526083402,0.20536097625171026,0.9296482412060302,16.0,0.03401360544217687,6,0.11425010380663389,4.0,0.04,-0.74,0.2350000000000001,0.4942222381328115,7.0,2.0720796750982022,0.8571428571428571,0.6428571428571429,0.6135923151542969,0.9352503342684819,0.5852237302909029,0.051162973291488584,0.7859744031594776,2,0.0009471238863900618,-1.041573853367308,0.8090452261306532,12.0,0.003443526170798897,2,0.04793578015671056,1.0,0.1111111111111111,0.78,-0.07999999999999996,0.39508545252799737,6.0,2.103495655856066,0.8571428571428571,0.8571428571428571,1.3008157081271094,1.0105723331222076,-0.12495188648884925,-0.3872074844064093,1.638342826063328,5,0.09864946203693671,0.25545170971115,0.9447236180904522,16.0,0.03401360544217687,6,0.1117796154377036,4.0,0.04,-0.775,0.24,0.48630071323387325,7.0,2.065458790757403,0.8571428571428571,0.6428571428571429,0.6135923151542969,0.9402655238359452,-0.028893578271640297,-0.35438851060935384,2.8465283234980605,3,0.12572447456233266,-0.5287954616215961,0.49246231155778897,17.0,0.024691358024691357,4,0.08356388357163123,2.0,0.1,0.08499999999999996,-0.22499999999999998,0.6411245136242553,39.0,1.5634459778653498,0.8571428571428571,0.8571428571428571,0.17180584824320314,0.8622134614018101
119,1339,,-0.8122178070366889,-1.037778378197263,1.8227356794166085,4,0.11273895145206571,-0.02216234284641225,0.949748743718593,10.0,0.04000000000000001,9,0.127205301481579,3.0,0.027777777777777776,0.7,0.06000000000000005,0.5059610597481156,6.0,2.032603269192836,0.8571428571428571,0.14285714285714285,0.5645049299419531,0.9335445092536945,-0.17998745777071046,0.08303843270695316,1.413708926667584,6,0.05412466601199058,-0.34052392390569575,0.9597989949748744,15.0,0.010416666666666666,10,0.12198100753035931,5.0,0.08333333333333333,-0.07499999999999996,-0.12,0.44669287223593457,6.0,2.1034729967600807,0.14285714285714285,0.7142857142857143,0.7117670855789844,1.0263420996989203,0.23832132254282623,-0.04015446937663958,1.3608468588132667,6,0.12798565969714823,-0.2962757949226556,0.9296482412060302,10.0,0.007232084155161078,9,0.10872912086738437,3.0,0.2,0.7050000000000001,0.14500000000000002,0.4997002266570744,6.0,2.1065240548174504,0.16666666666666666,0.8095238095238095,0.5890486225481251,1.0528377949561758,-0.6057880192361296,-0.3862930456586254,2.67007315695555,9,0.11565830819361463,0.18349459315977776,0.914572864321608,14.0,0.043333333333333335,36,0.11926907793733042,8.0,0.05263157894736842,-0.15000000000000002,0.4750000000000001,0.6246805653100828,6.0,1.9968893435444213,0.7380952380952381,0.5952380952380952,0.34361169648640627,0.8778178449907692,-0.6897640821394301,-0.38780799126835336,1.4237749250067648,6,0.1611712606076284,-0.247795013526311,0.9447236180904522,9.0,0.007232084155161078,9,0.097517240001429,3.0,0.2,0.7050000000000001,0.20500000000000007,0.5179533103904068,7.0,2.109994533611085,0.23809523809523808,0.8095238095238095,0.5645049299419531,1.0379812260328918,-0.1383110297323079,-0.5056553195565708,11.269690287647235,3,0.27997644159798885,0.04317053515836256,0.4020100502512563,29.0,0.027777777777777776,3,0.10168650714941356,2.0,0.03333333333333333,-0.07499999999999996,-0.29000000000000004,0.7746554735374087,30.0,1.6693224080388536,0.8571428571428571,0.8571428571428571,0.0981747704246875,0.6767922076620776
120,1328,,-0.0142340452493957,-0.26071269144932674,6.66009654777244,16,0.25878922366959506,0.19282215579610604,0.9195979899497487,18.0,0.027777777777777776,20,0.15489216052794433,14.0,0.0625,-0.885,0.040000000000000036,0.7679112276981734,6.0,2.0858689575747063,0.8571428571428571,0.7380952380952381,0.17180584824320314,0.6726536331405434,-0.2726422202136243,-0.019802915443351554,1.967750100990786,7,0.08990788319127735,-0.23956956845685679,0.9547738693467337,19.0,0.020576131687242795,13,0.17191381463095157,6.0,0.047619047619047616,0.5149999999999999,-0.0050000000000000044,0.5789918025126999,9.0,2.0436615169938737,0.14285714285714285,0.7380952380952381,0.46633015951726564,0.9358838495612641,0.24561181711229874,-0.36281248326941307,4.5665037716198125,10,0.23846558742531865,-0.09229772178399395,0.9246231155778895,15.0,0.025510204081632647,10,0.23711976565426557,9.0,0.07142857142857142,-0.245,0.32000000000000006,0.7074309830438656,6.0,1.9403628977716532,0.8571428571428571,0.4523809523809524,0.22089323345554687,0.7630119542815521,-0.08937162904636953,-0.4396652850012322,1.9826182621263682,3,0.043814657403695945,-0.6601931123938949,0.8391959798994975,13.0,0.05208333333333333,3,0.0806820702896946,2.0,0.043478260869565216,0.0,0.125,0.5926325125371621,6.0,1.9282472686418861,0.8571428571428571,0.8571428571428571,0.4172427743049219,0.9471861181060782,0.24409236970605452,-0.3981026713985592,4.259458007890785,10,0.23389929786418523,-0.08880738786532516,0.9296482412060302,15.0,0.01530612244897959,10,0.22939148312319524,9.0,0.07142857142857142,-0.125,0.32000000000000006,0.6962534378341796,6.0,1.9676059773909285,0.8571428571428571,0.4523809523809524,0.22089323345554687,0.7719759722234835,0.40005316113632317,-0.07048857036392431,0.9240842572412368,2,0.0006542836982961139,2.5949693142548194,0.5728643216080402,10.0,0.01020408163265306,2,0.03223967219465859,1.0,0.07142857142857142,0.07000000000000006,0.21999999999999997,0.36179411831589,6.0,1.7727511377437923,0.8571428571428571,0.19047619047619047,1.0308350894592189,1.0607407276407441
121,1397,,-0.13178138603104078,-0.3497570159766812,4.11052037560018,8,0.2318176669233692,0.1622371880502149,0.8944723618090452,13.0,0.013605442176870746,21,0.17745120995617783,7.0,0.04,-0.78,0.0,0.7002004111007448,5.0,1.9813801565331266,0.21428571428571427,0.8571428571428571,0.3190680038802344,0.8003493729131989,-0.8883302352758652,-0.66086154860081,2.6138332978568215,8,0.1132815272507964,0.0004626943825847259,0.9246231155778895,21.0,0.020740740740740744,32,0.1404399061672852,7.0,0.07692307692307693,-0.5349999999999999,0.1200000000000001,0.6240714762335429,6.0,2.0360867789904473,0.6666666666666666,0.5476190476190477,0.3681553890925781,0.8802297072700913,-0.3982521816726646,-0.16467750937036243,2.0722699210650397,8,0.15612995350261488,-0.050526816949921276,0.9195979899497487,10.0,0.018977655341291706,19,0.1765539044769171,4.0,0.16666666666666666,-0.17000000000000004,-0.41000000000000003,0.63053067262583,6.0,1.9582041724856118,0.21428571428571427,0.7380952380952381,0.4172427743049219,0.9245396060534319,-0.25816475055215937,-0.5576720446072536,2.9416281886614963,1,0.100585794018294,-0.5760731238231355,0.9095477386934674,11.0,0.052083333333333336,12,0.07526357279601076,3.0,0.043478260869565216,-0.24,-0.0675,0.5357266844220043,4.0,2.1351732860927264,0.8571428571428571,0.7380952380952381,0.39269908169875,0.8985713935394305,-0.6329212020062993,-0.3511587744266462,2.1543037147124093,8,0.11382275483178284,-0.03276217492154054,0.9396984924623115,10.0,0.018977655341291706,19,0.1704151121927739,4.0,0.16666666666666666,-0.17000000000000004,-0.125,0.6347963325936965,6.0,1.9692506821265452,0.21428571428571427,0.7380952380952381,0.39269908169875,0.9159680571474759,0.011235052724980266,-0.3185020541371518,3.2692778879901585,8,0.13318295424219143,0.13174082644951546,0.5678391959798995,8.0,0.034722222222222224,2,0.08623204715140304,1.0,0.125,0.5049999999999999,-0.08250000000000002,0.6168741156007889,21.0,1.869789856190291,0.35714285714285715,0.8571428571428571,0.39269908169875,0.7856470924230502
122,2473,,0.008522575558520873,-0.7052988522094252,2.1197125852772634,5,0.12749615069108372,-0.3489486528871492,0.9246231155778895,10.0,0.01477377654662973,7,0.14723728896966354,4.0,0.2,-0.78,0.1499999999999999,0.5813448954054915,7.0,1.9821707881793778,0.8333333333333334,0.4523809523809524,0.39269908169875,0.9049978965724653,-0.3384724815803316,-0.10329905485080276,2.182631498566585,6,0.17699257141773506,-0.2804813553501886,0.9396984924623115,11.0,0.01652892561983471,19,0.16603306034241405,5.0,0.1111111111111111,0.42500000000000004,0.014999999999999902,0.6002096818797419,6.0,2.041330889207415,0.14285714285714285,0.7857142857142857,0.44178646691109374,0.9223862199607552,0.3843644779408295,0.1053075549781769,1.77160539023941,7,0.11402883831878902,0.374470634216718,0.9547738693467337,18.0,0.020833333333333336,7,0.11454483591852904,6.0,0.041666666666666664,-0.5,-0.17000000000000004,0.5474514710496992,5.0,2.039442728064592,0.8571428571428571,0.8333333333333334,0.5645049299419531,0.9382489237276727,-0.12360343072888469,-0.42091038648617485,3.1866584342596838,8,0.08650898475396292,0.15822432654468765,0.8341708542713567,9.0,0.013774104683195593,11,0.07649491315657868,7.0,0.05555555555555555,0.21999999999999997,-0.09749999999999998,0.7289586551842937,5.0,2.0083741504326214,0.14285714285714285,0.8571428571428571,0.4172427743049219,0.8359543103750032,0.19355268690147354,-0.11126383143319657,1.7313279220034339,7,0.08719985872278481,0.4072664900589677,0.9246231155778895,18.0,0.020833333333333336,7,0.11051465074831057,6.0,0.041666666666666664,-0.51,-0.18000000000000005,0.5450293114780325,7.0,2.0592081528714368,0.8571428571428571,0.8333333333333334,0.5645049299419531,0.9380564412270008,0.8285372926828085,0.3044446338975394,1.386419689169075,3,0.00010307332040859525,-1.1815035977114017,0.19597989949748743,12.0,0.009259259259259259,25,0.013343440191159205,2.0,0.18181818181818182,0.4850000000000001,-0.05500000000000005,0.4226866524432088,38.0,1.6323972340548751,0.14285714285714285,0.7380952380952381,0.7363107781851562,1.0766204278441136
123,382,,-0.33263599865994414,-0.5683861985449055,1.9092120555647436,6,0.096616642070944,0.17655443663340634,0.9346733668341709,11.0,0.015304560759106214,12,0.18096549959875854,4.0,0.16666666666666666,-0.575,-0.015000000000000013,0.6124988497253074,7.0,2.0618554440706656,0.14285714285714285,0.35714285714285715,0.5154175447296094,0.95974785723757,0.06977000771535641,0.2906031851724964,1.9283465853424424,8,0.0850728434428134,-0.1920101452622334,0.9396984924623115,15.0,0.0052035506580961136,10,0.15289665589685644,5.0,0.16666666666666666,-0.14,0.030000000000000027,0.5945098036493197,6.0,2.0419445026783904,0.14285714285714285,0.7619047619047619,0.4908738521234375,0.9391267509581227,0.6302991403646353,0.37278155373834626,1.5190241445318353,3,0.05091736148531096,0.13446639801177407,0.9597989949748744,11.0,0.04591836734693877,3,0.1571549607608963,2.0,0.07142857142857142,-0.44999999999999996,-0.07999999999999996,0.4653619236503824,5.0,2.0579351449731567,0.5714285714285714,0.7619047619047619,0.6381360077604687,1.0110624274018634,-0.4613944132478287,-0.6932792804427756,1.3423270723349776,3,0.0854376190090097,0.012357862236698481,0.9095477386934674,9.0,0.037037037037037035,6,0.09687318071495461,2.0,0.045454545454545456,0.3700000000000001,-0.20999999999999996,0.4252569426746416,6.0,2.0621623407674217,0.8571428571428571,0.5952380952380952,0.7363107781851562,1.0371664765687238,0.4140241862135463,0.10759379185505691,1.4956782201353105,3,0.056623430569927025,0.16600550254630692,0.9396984924623115,15.0,0.04591836734693877,5,0.14447147501817967,2.0,0.07142857142857142,-0.44999999999999996,-0.06999999999999995,0.4648513375669701,5.0,2.0647748090377163,0.5714285714285714,0.7619047619047619,0.6626797003666406,1.0137560253868052,0.08081354496092685,-0.24474728338445784,2.4841804115572566,1,0.07959253317263124,0.5565403145077812,0.47738693467336685,13.0,0.027613412228796846,4,0.043094096450466725,2.0,0.06666666666666667,0.3400000000000001,-0.36,0.5305049530694069,69.0,1.607928235912227,0.7142857142857143,0.7380952380952381,0.5154175447296094,0.9279042416390745
124,580,,0.7298580232416929,0.5188630089624257,13.3301878923078,5,0.3515248429958842,-0.005625987472239765,0.8844221105527639,27.0,0.054421768707482984,5,0.28274199446549114,4.0,0.03571428571428571,0.135,-0.79,0.8495571890395659,5.0,2.0388472974593026,0.7380952380952381,0.7857142857142857,0.07363107781851563,0.5337779841892081,-0.015368410773840657,-0.2870030682728945,2.7840769844439626,7,0.13548039779491053,0.11559436463583321,0.9547738693467337,17.0,0.015432098765432098,7,0.15823871458064148,6.0,0.09090909090909091,-0.42000000000000004,0.1825,0.5803748355361942,7.0,2.0653553374096143,0.14285714285714285,0.7380952380952381,0.26998061866789064,0.8831092547062873,0.05797192078249935,0.27301125944094906,4.689512138174592,11,0.271732614719779,-0.06894658787698607,0.9195979899497487,23.0,0.017543859649122806,16,0.1034841991748987,9.0,0.1,0.31499999999999995,-0.835,0.6990255939773836,4.0,1.9595816028003457,0.8571428571428571,0.19047619047619047,0.26998061866789064,0.7922465477121605,-0.6089344286211958,-0.34734001333960235,3.1623550336560764,9,0.1650768054875408,-0.030162191186467163,0.8793969849246231,13.0,0.03401360544217687,16,0.14921255406849163,8.0,0.038461538461538464,-0.35,-0.12,0.6229489440927521,7.0,1.956800577271936,0.8571428571428571,0.8571428571428571,0.34361169648640627,0.8748291420314884,0.04994934280462593,0.2830294493504923,4.742246502823406,11,0.2870961853924281,-0.1346102256115103,0.9346733668341709,23.0,0.017543859649122806,16,0.09104093856374608,9.0,0.1,0.28,-0.865,0.6987798926303445,4.0,1.9595816028003457,0.8571428571428571,0.19047619047619047,0.26998061866789064,0.7954360923081784,0.012412015317226799,-0.42674335596508634,1.3985267692052967,2,0.03798733503722735,-0.07614641946736281,0.5376884422110553,12.0,0.027777777777777776,4,0.06013723457863319,1.0,0.034482758620689655,0.32000000000000006,-0.44999999999999996,0.4835466207129056,58.0,1.8561450961653145,0.8333333333333334,0.7380952380952381,0.6872233929728125,0.9806437248500611
125,2636,,-0.8929831532389001,-1.1060910609222017,15.802896356703846,4,0.24971028090281328,-0.09544638238003035,0.8994974874371859,36.0,0.1111111111111111,5,0.17188191500090996,3.0,0.01694915254237288,-0.69,0.43500000000000005,0.7304430684696901,6.0,1.8593022112603923,0.7857142857142857,0.7142857142857143,0.0981747704246875,0.6931801984880528,-0.0398636808650345,0.18608456483426303,5.174732282995451,7,0.2070422721711345,-0.17515667031284118,0.9246231155778895,22.0,0.054421768707482984,9,0.18288775714879807,6.0,0.037037037037037035,0.30000000000000004,-0.19999999999999996,0.6489520756024056,5.0,1.986740109217747,0.8571428571428571,0.16666666666666666,0.26998061866789064,0.8537809603672671,0.7034012085461101,0.4319186763051146,1.5137850158029362,4,0.13557479429370967,-0.6548416751967275,0.9095477386934674,17.0,0.005208333333333334,14,0.07845929333948626,3.0,0.041666666666666664,-0.585,-0.7150000000000001,0.4489150265141301,7.0,2.056002214183602,0.14285714285714285,0.7380952380952381,0.6872233929728125,1.0192515466528904,-0.16785610887429958,-0.4206990182307377,13.081627836050162,2,0.19191728343415979,0.19125249676447806,0.8090452261306532,19.0,0.054421768707482984,2,0.1411818940944675,1.0,0.04,-0.09999999999999998,-0.33999999999999997,0.7173196947241305,6.0,1.963870819044418,0.8571428571428571,0.7380952380952381,0.0981747704246875,0.7255274091362612,0.637080576668504,0.33929247695066306,1.542249399781831,4,0.11564899507699798,-0.7653730527954677,0.8793969849246231,17.0,0.020833333333333336,13,0.0840895622195897,3.0,0.041666666666666664,-0.585,-0.71,0.45861894522841673,5.0,2.0265259692986044,0.7380952380952381,0.7380952380952381,0.6872233929728125,1.0211760074022562,-0.1199008492243776,-0.31082874604113664,11.593212219499458,29,0.3171214735892478,-0.0826574449988224,0.3869346733668342,30.0,0.024691358024691357,63,0.19228673287779602,20.0,0.045454545454545456,-0.10999999999999999,0.06500000000000006,0.8574651160808167,62.0,1.6419935510585277,0.8571428571428571,0.8571428571428571,0.0981747704246875,0.5666456615179799
126,3098,,-0.11549112786970184,0.1324150742588202,5.465657026806129,15,0.2878214174482964,-0.09990992442161382,0.8844221105527639,33.0,0.023668639053254437,25,0.17451909794130277,13.0,0.06666666666666667,0.355,0.8200000000000001,0.7656423196738597,5.0,1.9921001307267399,0.14285714285714285,0.7380952380952381,0.196349540849375,0.676664953068539,-0.5766539827206414,-0.7804138010631037,15.997576003712895,3,0.28038962470053763,-0.010359469902614436,0.8844221105527639,28.0,0.0625,3,0.2634651883939164,2.0,0.022727272727272728,0.565,-0.265,0.7561892003007817,6.0,1.8614710667035665,0.5476190476190477,0.8571428571428571,0.07363107781851563,0.6649976849454445,-0.1982525169898085,0.02868809078007245,5.395295234858291,6,0.19701354502246216,0.03622801802909277,0.914572864321608,26.0,0.005509641873278237,7,0.14897154447975655,5.0,0.05555555555555555,-0.8125,0.5900000000000001,0.6480319806910988,7.0,2.019765464658278,0.8571428571428571,0.6904761904761905,0.22089323345554687,0.8267228022420136,-0.8319782587982806,-1.0461091307838952,15.91175966054203,7,0.28309869493517076,-0.08430254510657596,0.8743718592964824,70.0,0.10416666666666667,12,0.24332650002378545,6.0,0.02040816326530612,-0.27,0.575,0.7842000116398666,8.0,1.8182238207999162,0.40476190476190477,0.8571428571428571,0.07363107781851563,0.6659332710275238,0.03335176623600533,-0.2013298066825871,5.696306063847441,7,0.23087262638794073,0.020579748953046095,0.949748743718593,21.0,0.005509641873278237,7,0.1425682211204489,5.0,0.05555555555555555,-0.825,0.5775,0.665371017125045,8.0,2.0180342470315247,0.8571428571428571,0.6666666666666666,0.196349540849375,0.8089057760144391,0.09444329416019748,-0.2683305788572129,2.1277755729410526,3,0.049841404865658294,-0.7692810254300475,0.5628140703517588,10.0,0.025510204081632647,3,0.04975287089337847,2.0,0.07142857142857142,0.18999999999999995,0.39,0.5242885749003268,8.0,1.735714907859767,0.8571428571428571,0.7380952380952381,0.5154175447296094,0.9386908119681574
